Year,County,NCICCode,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
1985,Contra Costa County,Kensington,3,1,0,2,0,86,35,2,49,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,26,9,30,5,20,5,5,3,1,1,0,0,2,0,1,0,6,28,5,1,0,8,16,16,,10,7
1985,Contra Costa County,Lafayette,20,0,3,11,6,646,186,26,434,15,0,2,7,6,104,44,2,58,0,1,0,1,0,1,2,8,1,1,1,1,6,1,0,2,1,0,1,0,1,4,120,66,117,14,53,50,69,19,5,45,13,2,11,0,0,45,142,51,32,101,3,60,109,105,,89,131
1985,Contra Costa County,Martinez,64,0,3,16,45,1344,425,107,812,35,0,2,5,28,120,30,14,76,3,1,4,8,1,3,0,3,4,2,7,8,3,0,3,1,0,1,1,14,26,4,232,193,316,62,114,140,109,21,15,73,70,17,20,0,0,62,317,84,52,110,19,168,182,131,,236,263
1985,Contra Costa County,Moraga,7,0,0,2,5,245,68,4,173,6,0,0,2,4,39,9,1,29,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,2,49,19,31,11,15,5,37,26,6,5,2,1,1,0,0,19,17,48,15,39,0,35,47,37,,47,42
1985,Contra Costa County,Pinole,88,0,4,25,59,874,291,57,526,57,0,2,8,47,134,29,7,98,0,1,1,2,2,3,1,15,1,1,8,3,9,5,4,1,0,3,8,4,16,31,198,93,225,65,113,47,66,32,24,10,35,11,11,8,13,106,96,129,27,60,20,67,85,99,,136,206
1985,Contra Costa County,Pittsburg,643,8,37,272,326,2323,1040,154,1129,288,5,22,99,162,525,159,77,289,14,13,1,28,3,26,11,75,60,26,111,163,42,7,7,31,1,21,40,42,89,155,843,197,815,259,343,213,225,112,44,69,115,14,25,29,64,175,510,42,32,167,5,105,336,195,,257,341
1985,Contra Costa County,Pleasant Hill,90,1,6,56,27,1719,371,74,1274,45,1,1,22,21,375,48,8,319,3,0,0,3,1,4,2,26,8,6,16,3,8,2,23,5,2,13,6,6,8,7,204,167,212,40,112,60,159,74,48,37,42,12,20,0,2,305,383,50,133,137,11,253,169,143,,337,625
1985,Contra Costa County,Richmond,1960,19,105,778,1058,7493,2774,632,4087,925,11,56,250,608,1063,307,146,610,49,42,18,109,13,81,24,284,67,42,385,509,64,21,46,84,9,45,162,255,590,51,2587,187,2126,1129,997,0,648,489,160,-1,536,20,76,91,62,521,1481,547,172,749,10,454,756,803,,1220,1308
1985,Contra Costa County,San Pablo,407,6,9,166,226,2647,664,179,1804,76,6,2,10,58,536,26,3,507,3,6,3,12,0,7,2,75,15,5,71,78,20,10,25,13,2,18,30,30,71,95,504,160,482,114,176,192,182,70,25,87,167,1,11,7,26,587,306,266,111,68,11,422,259,249,,520,776
1985,Contra Costa County,San Ramon,21,0,1,8,12,770,171,36,563,12,0,1,3,8,108,43,9,56,2,3,0,5,1,1,0,4,1,1,2,4,2,1,1,0,0,0,3,2,3,4,83,88,115,15,43,57,56,15,10,31,22,3,11,0,1,35,160,78,110,119,5,55,156,135,,139,133
1985,Contra Costa County,Santa Fe Railroad  Contra Costa,16,0,0,0,16,23,0,0,23,1,0,0,0,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,6,5,,8,4
1985,Contra Costa County,Walnut Creek,117,2,16,36,63,2537,468,186,1883,57,2,4,15,36,408,42,34,332,7,1,2,10,2,11,5,25,0,3,8,3,12,2,1,3,5,10,5,12,21,25,322,146,294,120,104,70,174,119,17,38,135,19,32,5,6,368,512,139,185,370,36,262,343,338,,568,634
1985,Del Norte County,CA Highway Patrol - Del Norte,0,0,0,0,0,29,0,29,0,0,0,0,0,0,8,0,8,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Del Norte County,Crescent City,37,0,1,6,30,352,109,15,228,25,0,1,1,23,100,22,9,69,3,0,0,3,2,0,1,2,1,0,3,3,1,0,0,2,0,0,3,7,8,12,76,33,28,15,8,5,81,60,16,5,9,4,2,1,2,67,31,4,36,65,6,16,23,23,,73,109
1985,Del Norte County,Del Norte Co. Sheriff's Department,69,3,7,2,57,577,276,6,295,35,3,1,1,30,88,38,2,48,6,0,2,8,0,5,2,1,1,0,0,1,0,0,0,1,0,0,10,6,16,25,145,131,162,24,31,107,114,53,21,40,2,1,3,0,2,17,60,20,42,60,4,90,67,57,,109,62
1985,El Dorado County,CA Highway Patrol - El Dorado,0,0,0,0,0,125,0,96,29,0,0,0,0,0,10,0,10,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,23,0,0,0,16,13,0,0,0,0,0,0,,0,29
1985,El Dorado County,El Dorado Co. Sheriff's Department,143,5,9,12,117,2341,1162,10,1169,112,3,6,6,97,411,184,9,218,7,4,2,13,3,8,1,5,2,0,5,1,1,1,1,6,0,2,15,11,19,72,861,301,661,95,203,363,501,173,124,204,5,4,1,1,1,63,160,131,35,172,14,592,306,255,,277,331
1985,El Dorado County,Marshall Gold DPR,0,0,0,0,0,20,7,0,13,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,1,5,3,1,1,0,0,0,0,0,0,0,2,0,2,0,9,0,2,,3,8
1985,El Dorado County,Placerville,26,2,0,6,18,503,127,48,328,16,2,1,5,8,109,13,11,85,3,0,1,4,0,0,0,3,2,1,0,1,0,0,0,3,0,2,6,2,9,1,81,46,35,9,15,11,92,65,13,14,22,14,12,0,0,58,41,35,11,45,16,122,52,29,,86,161
1985,El Dorado County,South Lake Tahoe,123,1,14,54,54,1588,567,88,933,60,0,5,16,39,266,71,14,181,8,0,5,13,3,14,0,26,3,3,22,18,18,1,0,5,7,5,10,14,28,2,343,224,238,50,75,113,329,76,82,171,44,29,15,1,7,130,239,24,104,251,22,155,175,190,,242,326
1985,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Fresno County,CA Highway Patrol - Fresno,3,0,0,0,3,83,0,74,9,3,0,0,0,3,7,0,7,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,20,13,0,0,0,0,9,0,0,0,0,0,0,,0,9
1985,Fresno County,Clovis,144,1,17,38,88,2337,670,141,1526,119,1,11,21,86,508,147,40,321,3,4,1,8,3,14,3,13,5,2,18,3,3,1,15,5,2,9,12,24,41,11,393,277,542,143,255,144,128,74,20,34,62,51,28,28,20,191,221,509,163,194,2,198,309,224,,478,515
1985,Fresno County,Coalinga,30,0,5,3,22,482,152,16,314,14,0,1,1,12,61,17,4,40,4,0,2,6,1,3,2,0,3,0,0,1,0,0,1,0,0,1,3,3,9,7,91,61,90,22,21,47,62,16,8,38,9,4,3,0,0,39,40,64,74,18,1,78,31,53,,127,103
1985,Fresno County,CSU Fresno,9,0,2,2,5,381,31,8,342,4,0,0,0,4,15,4,4,7,1,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,5,15,16,17,4,7,6,14,4,2,8,4,2,2,0,0,0,41,39,107,123,1,31,42,83,,136,81
1985,Fresno County,Firebaugh,27,3,1,5,18,225,91,12,122,14,3,0,1,10,23,4,4,15,0,0,0,0,0,0,1,0,0,2,3,2,0,1,0,1,0,1,4,4,5,5,68,23,43,14,10,19,48,6,5,37,8,4,0,3,1,14,18,31,32,14,0,9,30,18,,42,32
1985,Fresno County,Fowler,3,1,0,0,2,152,79,11,62,3,1,0,0,2,16,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,76,3,31,29,2,0,48,48,0,0,9,2,0,0,0,4,14,9,11,13,1,10,5,9,,32,16
1985,Fresno County,Fresno,2311,46,178,1233,854,26510,7900,1765,16845,1170,32,106,431,601,5691,1146,310,4235,69,85,14,168,44,143,35,572,204,61,396,575,292,60,142,111,34,19,157,198,223,276,7045,855,5840,2312,2152,1376,2060,1447,123,490,1097,425,243,42,180,4142,4601,2404,1514,2650,53,1259,2736,3043,,4493,6573
1985,Fresno County,Fresno Co. Sheriff's Department,917,24,109,189,595,7538,3540,474,3524,515,16,55,71,373,627,321,78,228,53,131,205,389,2,86,23,86,42,17,44,83,25,3,6,37,1,34,136,140,167,152,2193,1347,2692,442,1169,1081,848,259,59,530,268,139,67,10,4,109,902,572,189,203,10,1525,1162,662,,792,908
1985,Fresno County,Fresno SP RR,9,0,0,0,9,14,6,0,8,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,6,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,2,2,0,0,0,4,3,1,,1,3
1985,Fresno County,Fresno State Police,6,0,0,2,4,72,12,0,60,3,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,1,1,11,1,0,0,0,0,12,3,0,9,0,0,0,0,0,1,20,19,1,6,0,13,6,4,,19,31
1985,Fresno County,Huron,28,0,1,6,21,275,111,18,146,21,0,1,3,17,41,17,11,13,1,1,0,2,1,1,0,0,2,0,4,5,0,0,0,1,0,0,3,6,9,3,104,7,52,20,26,6,59,13,17,29,10,7,1,0,2,7,37,19,48,14,5,14,19,19,,76,32
1985,Fresno County,Kerman,19,0,0,1,18,311,73,13,225,15,0,0,0,15,99,12,6,81,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,6,5,55,18,23,17,5,1,50,34,8,8,9,4,0,0,0,78,30,31,37,8,0,41,21,23,,69,112
1985,Fresno County,Kingsburg,28,0,0,4,24,179,57,6,116,14,0,0,1,13,18,8,2,8,2,0,0,2,0,0,0,3,0,1,0,1,0,1,2,0,0,0,1,1,5,17,40,17,31,18,5,8,26,11,12,3,4,1,1,0,1,16,12,14,26,30,2,15,11,14,,50,41
1985,Fresno County,Mendota,96,0,1,10,85,265,124,14,127,39,0,0,2,37,43,17,0,26,1,0,0,1,0,1,0,1,4,0,5,6,0,0,1,2,0,1,5,12,22,46,81,43,79,39,16,24,45,27,5,13,11,1,2,0,0,18,18,23,17,14,0,37,26,12,,46,43
1985,Fresno County,Orange Cove,71,2,1,9,59,372,118,14,240,29,2,0,4,23,45,12,0,33,1,4,1,6,2,1,0,3,0,2,4,3,0,1,4,1,0,0,4,8,7,40,106,12,64,43,16,5,54,48,1,5,12,0,2,0,0,17,21,20,30,15,0,137,27,34,,84,95
1985,Fresno County,Reedley,124,1,3,9,111,690,154,22,514,53,0,2,4,47,141,7,2,132,5,3,4,12,5,3,0,3,1,0,5,4,0,0,2,3,0,0,8,12,19,72,154,0,116,29,38,49,38,17,2,19,13,7,2,0,1,156,71,79,105,52,5,45,52,70,,194,198
1985,Fresno County,San Joaquin DPR,2,0,0,0,2,16,2,2,12,1,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,1,1,0,1,1,0,0,0,3,0,0,0,0,9,5,1,,4,2
1985,Fresno County,Sanger,150,1,5,13,131,716,302,29,385,112,1,4,6,101,162,68,22,72,5,2,2,9,4,5,0,3,4,4,2,4,1,0,2,4,0,2,8,19,19,85,222,80,211,125,74,12,91,80,6,5,22,4,3,2,8,76,48,67,88,42,2,52,39,52,,163,131
1985,Fresno County,Santa Fe Railroad Fresno,10,0,0,0,10,26,4,0,22,0,0,0,0,0,3,0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,1,0,0,0,0,4,1,0,3,0,0,0,0,0,0,1,9,0,1,0,11,5,0,,14,3
1985,Fresno County,Selma,81,1,2,12,66,744,223,74,447,47,1,1,6,39,107,12,7,88,2,6,0,8,2,1,1,7,2,1,2,4,1,1,2,0,1,3,5,11,14,36,205,18,111,87,24,0,112,109,1,2,57,12,5,0,5,96,79,50,58,36,4,119,78,68,,157,144
1985,Glenn County,CA Highway Patrol - Glenn,3,0,0,0,3,9,0,9,0,3,0,0,0,3,4,0,4,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Glenn County,Glenn Co. Sheriff's Department,68,2,6,3,57,215,131,0,84,60,1,6,1,52,28,18,0,10,1,0,0,1,0,3,3,0,2,0,1,0,1,0,1,1,0,0,1,3,3,50,122,9,118,87,22,9,13,12,0,1,0,0,0,0,0,0,0,0,0,27,0,57,61,14,,6,3
1985,Glenn County,Orland,14,0,1,3,10,298,108,17,173,6,0,1,0,5,55,18,3,34,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,0,0,1,3,3,3,34,74,53,35,9,9,55,48,3,4,8,8,1,0,2,35,24,20,12,33,1,46,31,10,,40,92
1985,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Glenn County,Willows,9,0,1,4,4,282,71,7,204,7,0,0,3,4,61,11,4,46,1,0,0,1,0,1,0,1,1,0,2,1,0,1,0,1,1,0,1,0,1,2,61,10,34,14,11,9,37,30,2,5,3,1,3,2,0,26,31,18,35,54,0,38,17,16,,89,82
1985,Humboldt County,Arcata,53,1,7,7,38,725,159,28,538,40,1,4,3,32,187,35,5,147,1,1,2,4,1,7,0,3,0,0,4,0,4,0,0,1,0,2,4,4,3,27,71,88,83,21,16,46,76,42,12,22,20,1,7,0,1,118,118,61,66,49,7,118,29,59,,180,270
1985,Humboldt County,CA Highway Patrol - Humboldt,0,0,0,0,0,70,0,70,0,0,0,0,0,0,10,0,10,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,26,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Humboldt County,CSU Humboldt (Arcata),5,0,1,0,4,217,19,1,197,2,0,1,0,1,8,1,0,7,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,5,0,0,5,14,6,3,5,1,0,0,0,0,1,35,5,15,109,2,30,11,21,,55,110
1985,Humboldt County,Eel River DPR,1,0,0,0,1,65,2,0,63,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,0,0,2,1,56,9,4,,19,31
1985,Humboldt County,Eureka,155,2,7,35,111,2602,770,94,1738,66,2,2,12,50,457,59,27,371,13,8,3,24,7,7,0,12,7,0,16,18,3,2,1,7,1,3,15,14,35,47,515,255,465,155,109,201,305,215,12,78,43,32,19,0,5,367,512,104,225,170,20,335,269,289,,551,629
1985,Humboldt County,Ferndale,5,0,0,0,5,34,10,1,23,2,0,0,0,2,8,0,1,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,5,1,2,2,5,3,0,2,1,0,0,0,0,3,7,2,3,1,0,7,6,1,,11,5
1985,Humboldt County,Fortuna,73,0,0,2,71,409,105,19,285,57,0,0,1,56,124,13,9,102,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,4,65,75,30,53,16,17,20,52,34,5,13,11,5,3,0,1,75,54,20,32,35,4,64,28,20,,78,159
1985,Humboldt County,Humboldt Co. Sheriff's Department,179,4,22,15,138,1674,672,47,955,79,5,5,4,65,125,41,14,70,19,7,79,105,5,12,10,7,1,1,6,7,0,1,4,3,0,0,19,17,49,53,372,300,490,116,147,227,182,109,27,46,12,19,16,1,0,64,194,221,78,205,30,162,188,188,,253,326
1985,Humboldt County,Northern Coast Redwoods DPR,1,0,1,0,0,48,13,1,34,0,0,0,0,0,2,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,0,7,0,6,2,3,1,0,0,1,0,0,0,11,0,0,0,0,23,8,3,,13,10
1985,Humboldt County,Rio Dell,23,0,0,0,23,98,40,2,56,16,0,0,0,16,10,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,30,10,21,8,5,8,19,14,1,4,1,0,1,0,0,5,9,6,9,17,0,10,6,10,,16,24
1985,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Imperial County,Brawley,144,2,7,45,90,1512,538,70,904,85,1,4,14,66,231,86,16,129,7,2,1,10,3,7,0,6,9,2,28,19,8,2,0,13,0,3,5,21,44,20,472,66,366,163,108,95,172,97,30,45,32,23,15,0,4,72,249,136,222,124,3,94,120,116,,407,261
1985,Imperial County,CA Highway Patrol - Imperial,0,0,0,0,0,72,0,65,7,0,0,0,0,0,7,0,7,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,13,0,0,0,0,7,0,0,0,0,0,0,,0,7
1985,Imperial County,Calexico,93,0,1,35,57,1807,425,186,1196,51,0,2,7,42,355,36,154,165,4,2,5,11,5,0,1,4,15,1,15,18,6,3,1,0,0,7,2,14,20,21,413,12,264,60,156,48,161,95,22,44,117,60,9,10,44,190,270,204,213,45,37,183,134,203,,461,398
1985,Imperial County,El Centro,157,0,13,44,100,3412,1027,138,2247,45,0,3,6,36,453,73,13,367,7,9,2,18,3,8,5,8,6,5,25,29,4,1,3,2,1,4,10,24,60,6,740,287,652,311,315,26,375,110,253,12,63,52,23,3,18,531,511,277,481,226,4,196,121,164,,765,1197
1985,Imperial County,Holtville,3,0,0,1,2,329,94,14,221,3,0,0,1,2,23,2,12,9,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51,43,65,30,20,15,29,15,1,13,6,5,3,3,0,14,36,29,80,26,0,33,36,58,,110,17
1985,Imperial County,Imperial,6,1,0,1,4,227,55,13,159,5,1,0,0,4,10,5,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,45,10,24,5,7,12,31,25,1,5,9,2,2,0,0,3,42,28,50,0,0,36,33,27,,59,40
1985,Imperial County,Imperial Co. Sheriff's Department,150,2,10,25,113,1679,668,44,967,49,1,1,4,43,44,29,2,13,4,10,5,19,4,9,1,11,2,4,8,10,0,0,0,6,0,9,22,30,49,12,498,170,433,93,219,121,235,125,30,80,16,14,14,3,0,19,179,41,75,72,1,577,344,250,,218,155
1985,Imperial County,Imperial State Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Imperial County,Montane DPR,0,0,0,0,0,12,2,0,10,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,4,,5,0
1985,Imperial County,Union Pacific RR - Imperial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Imperial County,Westmorland,12,0,1,1,10,53,18,0,35,7,0,1,1,5,4,1,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3,3,3,15,3,12,10,0,2,6,6,0,0,0,0,0,0,0,2,7,3,7,3,1,12,6,4,,13,12
1985,Inyo County,Bishop,7,0,0,0,7,144,12,5,127,7,0,0,0,7,61,8,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,5,7,3,2,1,0,9,8,0,1,3,2,0,0,0,22,17,13,17,34,5,19,17,16,,47,47
1985,Inyo County,CA Highway Patrol - Inyo,0,0,0,0,0,14,0,14,0,0,0,0,0,0,2,0,2,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Inyo County,Inyo Co. Sheriff's Department,43,2,5,2,34,323,98,3,222,34,2,3,0,29,55,18,2,35,3,2,3,8,3,2,3,1,0,0,1,0,1,0,0,0,0,1,4,2,12,16,48,50,46,14,13,19,52,25,4,23,1,1,1,0,0,17,53,20,20,30,0,82,51,40,,61,70
1985,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1985,Kern County,Arvin,74,1,0,10,63,384,138,20,226,31,0,0,5,26,92,32,8,52,3,2,3,8,1,0,0,2,3,1,4,5,0,0,3,2,0,0,2,11,3,47,88,50,123,74,43,6,15,7,5,3,17,2,1,1,0,39,36,17,63,20,0,50,24,33,,91,78
1985,Kern County,Bakersfield,1202,17,69,599,517,11719,3856,841,7022,611,13,36,177,385,3451,799,246,2406,79,29,59,167,39,34,35,198,88,71,242,224,74,15,111,47,9,119,79,98,243,97,2424,1432,2661,644,939,1078,1195,438,193,564,567,142,132,8,108,2038,1162,1108,567,974,34,1023,1299,1073,,1792,2858
1985,Kern County,Bear Valley,1,0,0,0,1,16,5,0,11,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,1,5,,3,2
1985,Kern County,CA Highway Patrol - Kern,5,0,0,0,5,207,0,144,63,1,0,0,0,1,11,0,10,1, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,64,48,32,0,0,0,0,63,0,0,0,0,0,0,,0,63
1985,Kern County,California City,30,0,2,1,27,89,25,3,61,24,0,2,0,22,18,6,2,10,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,22,15,10,19,7,3,9,6,4,0,2,2,0,1,1,0,5,9,4,4,13,0,25,5,14,,20,22
1985,Kern County,China Lake,47,0,0,1,46,301,59,6,236,10,0,0,0,10,23,10,2,11,0,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,2,38,35,24,25,2,6,17,34,2,9,23,3,0,3,0,0,5,43,6,34,43,1,104,57,32,,84,63
1985,Kern County,CSU Bakersfield,1,0,0,0,1,69,13,1,55,1,0,0,0,1,18,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,10,5,1,4,3,0,0,3,1,0,0,0,0,0,2,3,5,39,0,6,4,4,,18,29
1985,Kern County,Delano,116,0,10,27,79,824,282,53,489,58,0,5,8,45,205,43,11,151,1,5,2,8,0,6,4,6,6,4,11,11,6,2,2,6,0,0,9,21,38,11,219,63,167,82,43,42,115,64,17,34,31,14,8,2,8,152,62,47,121,32,1,64,72,123,,115,179
1985,Kern County,Kern Co. Sheriff's Department,1715,34,122,486,1073,13762,4455,800,8507,912,17,61,136,698,2496,843,183,1470,101,100,537,738,131,91,31,122,96,57,211,142,38,16,67,73,4,146,97,87,227,662,2895,1560,2899,797,1083,1019,1556,768,241,547,481,115,204,13,31,872,1384,528,942,551,20,4166,1566,1211,,1912,3818
1985,Kern County,Kern SP RR,2,0,0,0,2,13,2,0,11,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,1,0,0,0,7,5,1,,3,2
1985,Kern County,Kern State Police,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,4,0,9,0,1,,4,10
1985,Kern County,Maricopa,14,0,1,1,12,31,13,2,16,13,0,1,1,11,9,4,0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,3,5,4,9,11,4,1,6,2,1,0,1,1,1,0,0,0,0,4,1,2,4,0,5,2,3,,4,7
1985,Kern County,McFarland,25,1,2,5,17,169,72,12,85,16,1,0,0,15,15,4,6,5,2,0,5,7,1,2,0,1,2,0,2,1,0,0,2,1,0,1,1,3,5,8,47,25,59,21,20,18,13,6,0,7,7,2,3,0,2,7,12,14,25,11,1,13,7,11,,44,23
1985,Kern County,Ridgecrest,138,2,5,15,116,806,253,59,494,89,2,3,10,74,233,104,22,107,4,3,26,33,0,5,0,2,7,2,4,0,5,0,2,5,0,3,1,11,14,90,139,114,165,91,39,35,88,58,9,21,27,10,22,0,1,59,102,78,72,109,6,67,71,88,,195,140
1985,Kern County,Santa Fe Railroad Kern,12,0,0,0,12,13,1,0,12,4,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,5,0,5,1,2,,2,7
